id,charged_off
2264704,0.2959159745823992
1896343,0.42358197039839224
2077525,0.4064517973741517
1846827,0.6230072317500279
1210251,0.2485266583985048
1245569,0.3184116090036141
1182529,0.5543483204340776
1490934,0.5112011329145517
1622025,0.3874912990831739
2103304,0.25311046559012573
1429592,0.49023668880744853
1631505,0.6420576396038569
2333381,0.4535669199592546
2252511,0.6129575868977424
1690625,0.6411933135413111
1995421,0.5682745609269728
2165793,0.5649849796342705
2069223,0.7153409638913308
2271648,0.4677817469920082
1317797,0.4946306207435188
1664081,0.25930922984833066
1856009,0.3645213703602912
1756402,0.3851748163618256
1112966,0.5425466332416334
1523660,0.3102960196741773
2001692,0.2565879135879932
1442011,0.5055268707695775
1539639,0.5529745860504559
1158465,0.6882734591116976
2277364,0.6878663132495753
1108786,0.3563786285881962
1815045,0.3780987835344681
1575514,0.27065762866762244
1113516,0.41665046434904013
1350997,0.3097380086238763
1730001,0.6379628888818049
1740880,0.28799277189790773
2079420,0.3309698607420543
1026950,0.4871761351318514
1858007,0.38051678745115813
1316319,0.731431389215617
1195759,0.5918891088723409
1639945,0.38213885223062144
2324629,0.3974535155942127
1777117,0.5007813711167061
2107282,0.3485089534987187
1106990,0.545786027652667
1954308,0.5550569008285382
1926155,0.45772416502971647
2201062,0.42527076492987576
1788667,0.25792554933968737
1876197,0.34887958157252413
2127886,0.5881904213420754
1553289,0.28343888400469974
1257555,0.5396947126772208
1052625,0.41004903217512045
1831674,0.5297962378097957
1450000,0.4773532383026432
1985765,0.4397948557430539
1972564,0.552931530672144
1812405,0.5292740907245661
1836199,0.65270800910334
1325343,0.2357226151592817
2210419,0.5683261796887027
1340439,0.47052966450611744
1367023,0.5767602040292171
1001904,0.252889097439169
1162939,0.43170747986129393
1905664,0.5509709242831217
1505567,0.31806762502439834
2009976,0.35590604303523593
1206105,0.6573774451971893
1481274,0.5131093127036781
1558144,0.33933187495967765
2089213,0.49203674174714673
1348872,0.30177138827618644
1668180,0.6196677234031838
1504324,0.47153887095887553
1254122,0.36257202796326327
1121813,0.2735749384597667
1863518,0.5837511680881831
1172094,0.35690878200282405
2056651,0.5747429002794494
1021924,0.37910761248750574
2168988,0.5824438803552848
2162465,0.5166067493099763
1524284,0.47864457438776303
1925962,0.590811061766263
2018018,0.5629020528972211
1786608,0.6576286407793123
1832692,0.19872448104580598
1826862,0.6385282964047687
1562857,0.7067391891356476
1794457,0.4863429659666416
1126974,0.5937176643650228
1379374,0.6781843590876706
1501151,0.29818989810540936
2272520,0.5450919089377447
1783140,0.5679044279238775
1903547,0.21495178405871251
1668058,0.6336683283360145
1102933,0.5775917890524339
1486593,0.2359006477631989
1534091,0.5211788613826428
2192030,0.5204852906305688
1987018,0.6978962590168725
1944761,0.23264725868680003
1308879,0.4629463278365721
1830085,0.38640319584419386
1167458,0.4919658028070571
2186811,0.4290466019552337
1811535,0.4947713879022976
2133692,0.24415798623686694
1473236,0.29405476204725844
1178244,0.6312545402557699
1379197,0.554476575015799
1639330,0.2930245847878292
1600722,0.6129794398857367
1744193,0.37182278909815025
2218452,0.4746047636966789
2007334,0.4110868060564218
1266646,0.6816729396844582
1684167,0.2424574153749294
1974698,0.4355860019488714
1102110,0.3421840072168342
1745818,0.15129472269261884
2171106,0.36348962147622776
1679665,0.2198393255003752
1684910,0.5323491884354042
1395230,0.5364156887134185
1228073,0.1738258277791874
1095854,0.3155075343445885
1383528,0.5831233860624603
1021138,0.372354582668777
1915553,0.5391627800170005
1406196,0.517098016056869
1064085,0.5228030744616007
1369531,0.5592852084116043
1135792,0.6591918860434673
2031148,0.43148450265173083
1663602,0.5768387913686592
1146797,0.5172963234342177
1183272,0.2902348755536111
1413661,0.17403172413944684
2147121,0.1769099800242835
1732373,0.5420064985185814
1256365,0.45515435405465127
2074331,0.5006509675120637
1143181,0.5113160306143014
2254772,0.31587185945883756
1238158,0.4588639081493527
2028441,0.3886500375712864
2143595,0.6339353084171658
2133365,0.6566307037537084
2191232,0.3938781116642338
1526257,0.5119741748252516
1522695,0.5706723614512411
2185203,0.332277983814269
1674727,0.7612580501984583
1784896,0.6123515940139732
1077035,0.44674689250930755
1892636,0.6358531305969399
1008872,0.5513671147793775
1849414,0.42345597328438417
1520326,0.647250833746536
1000526,0.5329850183455586
1094007,0.2617011767457522
2153137,0.6509115704686738
1886267,0.4556670466022993
2234984,0.44143255342287746
2088544,0.512943415380991
1931229,0.2815665517011174
1976810,0.5182113911450252
2276570,0.6644079873346678
1399864,0.4953402070628928
1592630,0.4381373197711532
2091820,0.25440562999438554
1750204,0.6082766141166591
2018410,0.562054804372403
1359203,0.6909071392931706
1661543,0.39172547594159596
2193442,0.4343780000301898
1243321,0.5038429743644717
1308526,0.441074107147525
1622178,0.698031822429296
2001973,0.40963393068010817
2234088,0.29458400377694544
1237626,0.6884330704082542
2291968,0.3833113588783393
1252480,0.4218803710646191
1015766,0.32681180799477905
1236129,0.5383433987163045
1315914,0.35288835276510366
2291716,0.33148234536466215
1385423,0.6905626041057207
1245700,0.37105875580548103
2293240,0.39273507689700204
1608443,0.6145529384039158
1031929,0.6365979995310891
1756596,0.449942919400504
1694594,0.2412416224868648
2029380,0.7095706830965818
1756903,0.2608974927700439
1320252,0.5062879094712288
1123742,0.2567187023684658
2284058,0.504446000367352
1432780,0.4567778500929579
1251030,0.30781012669691354
2172450,0.20953783657440322
1067583,0.5042280054048804
1319447,0.32544697035109854
1437056,0.35399380158108334
2277341,0.2554250689952711
1360778,0.40203567974587995
1143754,0.3018487088750696
2180986,0.23757133043649745
1571995,0.2982421842363871
1732418,0.5144199827776559
2152516,0.5186675640846036
1631832,0.22963747231134637
2083177,0.6193762291487469
1846145,0.5350442422274534
1178538,0.6278490712737955
1108249,0.2559332729188286
1570460,0.4855880383605846
2019572,0.4087887043681237
1357982,0.46572084933870916
1233624,0.2912036181906229
2101171,0.5343648619607122
2242496,0.7458541033980101
1073605,0.338957412954585
1894775,0.4728481912503809
1164608,0.6256998959724427
1058413,0.596425913491375
1455481,0.3862969675308821
1043471,0.29514043058063644
2043087,0.6443183702699331
1795782,0.22428659669676348
1630973,0.38417099649860426
1449186,0.32524233856882256
1991388,0.512966181146228
2040334,0.3129243374492534
2208885,0.5042975435491325
1129760,0.5051310130949253
1617167,0.5424289930837156
1388488,0.5141431641513232
1246532,0.4305833183535653
1980269,0.49380198334989833
2107568,0.4431849919650411
1523932,0.33789658556502894
1917055,0.5165376501645208
1806711,0.4645615577472511
1426667,0.21979737955280648
1297627,0.6977499986437202
1048928,0.420740040001024
1990918,0.5807598450345606
2195574,0.2466742236194917
1523271,0.2617835243168323
1322724,0.35611342949768665
1714933,0.5370833253428183
1926212,0.5069219969500742
2282181,0.2894501806891463
1226895,0.5486587805256232
1308965,0.5342707440875675
2309732,0.5608511341860848
1284373,0.23323230826948607
2181268,0.39828422735554947
1479539,0.5971216630789759
1186963,0.4794558276040843
2047564,0.21805902227682197
1904238,0.5749857551629711
1609618,0.21660783510830922
1832916,0.6011261658434516
1067342,0.6730375993807606
1178691,0.638452793412979
2261495,0.593247289420654
1021592,0.7132976797951736
1736921,0.3874068717527513
1003651,0.4426420315576349
1374595,0.23536503572248155
2272206,0.7083282462907211
1422237,0.5522391632711598
1342047,0.38870333790021805
1764830,0.517321272444105
2238687,0.5322888763342252
1961687,0.32223898947151225
1924092,0.4066001138813838
1868283,0.5064212893162735
1170599,0.6281365553481374
1736103,0.19569790766135642
1968910,0.6049204905114176
1909198,0.39488316723224265
1329891,0.6389544382358642
1581909,0.3007950220386231
1028743,0.44856577817410226
1398335,0.3836235803818684
2316780,0.5774219237185135
1949231,0.5144267555007453
1523695,0.6186775366605837
2123299,0.5776404140554596
1992751,0.6609779828557013
1013216,0.30455044986858354
1988168,0.5895879687084348
2314884,0.5254478482955992
1991494,0.48909863878822896
1179782,0.5373866884317061
1105880,0.6562357737412091
1227584,0.6280776531163708
2296717,0.30494794632295447
1271936,0.20653538720514333
1424527,0.6132129862969606
1941128,0.4525461317501256
2131544,0.6188102960626416
1145725,0.24288962167203132
1551909,0.38339748541035784
1090270,0.23271598910472435
1269547,0.4799620578351981
2314587,0.32056974330663224
1338324,0.47881779847763556
1967432,0.6181284635945702
2022351,0.30771754717109095
1101762,0.6384156826880609
2052857,0.24113081220703986
1596705,0.6382934952673498
2104416,0.6990735039585332
1107553,0.23177490841531628
1530375,0.20165357710148502
2264952,0.6088241724942841
1443599,0.5453305835597613
1394058,0.3978960004632385
1922524,0.4997053155780032
1296530,0.3269297686352488
1075432,0.5383557588245441
1818888,0.33013922456843675
1451874,0.7192261330974284
1250382,0.5223530044560958
1607288,0.3847542858819277
1654887,0.5168836232207946
1933165,0.2744130232224384
1916145,0.4846744635561405
2158492,0.41933056542443453
1515064,0.6754409363948339
1135418,0.27873219315901776
1249883,0.46745100426676633
2076815,0.28113871960010045
1950248,0.5697454707758505
1334225,0.32471650725286855
1865331,0.30325971363650245
2299309,0.4863818197230442
1827364,0.365106940665467
1168966,0.3234176759771005
2038262,0.2031229764338185
1727848,0.36929341358015644
2071639,0.6853748983527588
2171892,0.5372203284987596
1093532,0.5911067847431941
1070445,0.6410495516202042
1227236,0.40732703835163747
1157039,0.35834077046747537
1127007,0.7236233652594193
2248655,0.4114715578147873
1123146,0.672382238144084
2321787,0.5081825414400101
1342390,0.40776554242055724
1918876,0.5134533372420896
1968836,0.3721080365054626
1587009,0.514045735754214
2061967,0.25315669345909914
2093212,0.3096674564950917
2016273,0.310897739274589
1602502,0.3166374835956491
2005789,0.3320242167279465
1992813,0.2852162966071091
1103129,0.4842156076027354
1339814,0.38382070019030295
1127075,0.3225427510543675
1463327,0.5193145151835987
2059716,0.42746651234195027
1518736,0.25195349717093835
1568205,0.2639583938972989
1010845,0.5632821834213722
1342926,0.6566646629285094
2180632,0.4312427751008377
1944060,0.37098622625395977
2182531,0.4980007985699848
1598195,0.22601284152382717
2068093,0.42775810555675087
2023873,0.7261161650089317
1868153,0.565027911505349
1353014,0.49585455812524154
1742203,0.6381759776201786
1928228,0.6128144214567225
1114365,0.4183574445990655
2064899,0.38654211654981824
1371889,0.6558890673187011
1249911,0.36402986173093316
2220778,0.23698859121947952
1233510,0.3837953213917086
1663183,0.28394643129900443
1337640,0.3283444396251841
1202557,0.5446386042424504
2012766,0.35143256950169927
1202054,0.5674052269590785
2213530,0.2735139334870089
1865726,0.6070976961837768
1644811,0.30124305364948384
1792103,0.5894587596770782
1742380,0.7077134529754343
1878292,0.4057800021598912
1986583,0.4788211012614018
1982034,0.6905776437302158
2328913,0.21164756211847935
1080296,0.5374236482856913
1096643,0.3782475836616714
2164522,0.6803051705384123
1277169,0.5673514227193395
2108028,0.43859904026427526
2026648,0.15824041341453474
2153373,0.45723348876781267
1712561,0.5203142211046681
1504354,0.5069561540442353
1299232,0.5150948444851331
1709617,0.23212763107516363
2188882,0.48452750941441997
1878193,0.3240808605026313
1985100,0.6797077363503675
2177435,0.6833866813725743
1674348,0.4691793538142866
1654127,0.5400674812810148
2165942,0.5818339904310021
1357477,0.40029191369687994
2154353,0.7078546361899
1963854,0.18714526417537933
1882092,0.3499065904459598
1985623,0.5567370476946641
1427896,0.6445975156115386
1606179,0.5870991138266476
1533296,0.3235172816419128
1329536,0.5702449165262004
1027498,0.6100114303267289
1642706,0.5437844594981409
1988139,0.5500470945479052
1373390,0.3528298559994625
1106480,0.325308661546147
1832227,0.5699894192826049
1699116,0.5813679992992786
2037583,0.5501379434931497
2141870,0.4885200036227583
1032745,0.3624283684066327
2322432,0.6660862685098806
1413230,0.44470622979086805
2058083,0.5849854935367949
1986086,0.2326661232483801
1919594,0.31722522420402227
1480028,0.5660380451123841
1199482,0.2375126399131354
1455441,0.5456745637075608
1701232,0.6483291494028062
1942535,0.46834109281374997
1295083,0.49602444267650164
2283032,0.5794712519045856
1965780,0.43790825385330373
2100543,0.6707033628325645
2221778,0.47268014881520143
1852383,0.46897894538469886
1656077,0.26474523868529964
1706575,0.3735538083214074
1773018,0.2550328869147875
1097598,0.7494239746354961
2196679,0.42435784065450255
2116267,0.7484003381023585
1013188,0.44230614725348333
1436866,0.7250682205950159
1714104,0.41247897845256387
1798586,0.3242242644182082
1748972,0.5702646007786821
1958369,0.17647060544360574
1269599,0.47139900388327055
1541548,0.44933000419327457
1984113,0.6665065653232296
1945226,0.33525951814291005
1370128,0.4097514255190593
1314562,0.5720871784414143
1166574,0.659770913505908
1067627,0.6831757472954858
1084091,0.4730209803404311
2293829,0.6487060711514403
2135676,0.3299447564791429
1594469,0.43873754321769226
2320142,0.5130721806465983
1343584,0.5297751861154822
1419173,0.43499058722543443
1900657,0.5633551114750687
1504377,0.39503597745657953
2007712,0.5310163816387782
1346214,0.3718044589557073
1506197,0.3569715211823092
1529210,0.281139447713052
1705986,0.36632248110906374
2103566,0.5791863748455197
1865289,0.6712456235745355
1583220,0.45845277117177186
1104437,0.6254248979189377
1722787,0.3347620979779795
1020375,0.36566790650749637
2177134,0.20559852486040753
1119241,0.24631817421941546
2029184,0.1752700787520312
1147221,0.3242948306434641
1830755,0.5893384183977963
1594833,0.3037860767543744
1680772,0.6056821324818314
2115755,0.6323894104959413
2136791,0.5272515549741379
1081300,0.5564934468599188
1263829,0.4753390004744724
2042126,0.6119693137081874
2042641,0.21784226239915763
2188868,0.5699454329563531
1536984,0.25403999241018993
2247035,0.5311694336396957
1769898,0.27880969972424985
2254846,0.4827490800484325
2259993,0.28653915281180575
1724137,0.3600171618764045
1026972,0.3211894481725855
1812150,0.6541895137215721
2088975,0.6261091516591537
1781853,0.5401508925141505
1500902,0.4716662642141935
2219238,0.6937899687115325
1377093,0.668691635033667
1359401,0.6768064485106519
1763285,0.6657094859093472
1875331,0.5440338494805592
2221217,0.43979012082615976
1164615,0.5396549448915073
1874029,0.666592526886364
2331353,0.38254058382921835
2217245,0.4713435762598914
2168619,0.28019059160223686
1975050,0.16156249374575282
1476478,0.5204149285444036
2079815,0.5625408719690433
2241742,0.5400736965522117
1100281,0.4385546867476403
2079999,0.46689868517719246
1030928,0.2319400263125367
1705028,0.5862780475805074
1513481,0.5014246992285537
1442757,0.5143849944764364
1917027,0.571791356897339
2150278,0.5387944260898125
1563011,0.6755842322666868
1395965,0.5609439303062926
1377769,0.41379802506074553
2077705,0.37762844798685763
1585596,0.4907708945072604
1207783,0.5143630960814752
1949317,0.3373212345403461
2237567,0.434055509926236
