id,charged_off
57146,0.24482024
20988,0.15696199
10031,0.119836666
33892,0.05587192
35374,0.113595404
54509,0.10523614
27804,0.08977389
17725,0.080844805
49577,0.039490286
55438,0.101854116
21517,0.32360473
45624,0.13080963
14200,0.24242951
21029,0.029126402
35752,0.044935673
48585,0.02615348
39464,0.30196077
22756,0.24269666
21560,0.033378385
43488,0.25203604
38218,0.06621093
18564,0.07667055
34114,0.063784234
36173,0.45755857
42852,0.1406812
46995,0.04422031
36674,0.031117626
27144,0.056908377
17822,0.14783002
11861,0.16730663
33312,0.0621569
48008,0.14679831
34765,0.14767885
49172,0.112691775
56838,0.2811994
24169,0.077642925
35650,0.05658435
48147,0.19281822
11614,0.50603014
48056,0.19495705
35409,0.011852428
51379,0.16897707
38143,0.2920568
24679,0.10983243
51451,0.03930888
36640,0.019227881
28535,0.054017648
34436,0.026360676
20923,0.12158383
29851,0.04607905
50234,0.10858638
24823,0.086029306
41103,0.12578903
16946,0.032796297
54791,0.46515423
53627,0.15391506
49481,0.3166734
55919,0.14169446
46390,0.20219626
55939,0.027593788
14163,0.2151618
23691,0.024851508
32915,0.17642812
39358,0.059489463
21380,0.015780147
39149,0.041882534
38419,0.36411738
29413,0.03417383
43495,0.02129797
25592,0.3639181
30935,0.21621786
37372,0.12652501
15078,0.18202658
38067,0.11054805
36939,0.025328435
49816,0.3736912
20462,0.14904445
21135,0.12814844
22566,0.024754805
54585,0.3309187
44573,0.06444688
12587,0.060837377
32262,0.21316797
26578,0.3943939
47292,0.04506114
12199,0.103929624
39890,0.23391862
38688,0.10344278
34620,0.10507159
10413,0.20857841
10449,0.16747235
37895,0.024927668
52124,0.19109568
30877,0.11857567
14079,0.075071014
55102,0.17254743
46726,0.22172475
32822,0.55039114
42783,0.29303542
54630,0.08060582
22081,0.021834895
34797,0.06462646
42564,0.102274165
32214,0.13475788
36425,0.13173756
53927,0.22089244
41148,0.05624065
13557,0.015534406
47917,0.41989732
56087,0.11011435
40835,0.30423772
15095,0.28450406
23257,0.10139736
41863,0.10078152
36983,0.047323246
44548,0.18874308
29481,0.03483704
12218,0.040460173
43586,0.13107163
46051,0.038532197
25355,0.2551389
11276,0.083850615
23440,0.30765513
42261,0.11063423
28272,0.13756984
42505,0.09859065
55182,0.36917835
16451,0.16941726
53124,0.27636492
15088,0.054332875
36084,0.0071637183
39315,0.30729777
39733,0.15597999
49374,0.09866515
11003,0.08947758
31731,0.017848847
52380,0.14178696
27912,0.056445573
52025,0.19144234
48101,0.030597262
32891,0.021187803
56881,0.020976042
24898,0.07470734
37867,0.014167817
47363,0.014353104
40046,0.23492058
14360,0.05884798
57097,0.07381382
53884,0.09832167
24529,0.06842048
54543,0.07229111
53954,0.044492107
43567,0.08920342
55028,0.23415391
23456,0.06538971
35932,0.10732495
48127,0.03149936
29155,0.31641528
55598,0.041852217
41086,0.022621064
33345,0.0748668
50574,0.16746877
40438,0.30032516
42811,0.06438753
31816,0.30118868
20039,0.020211793
54807,0.06649228
21057,0.13145538
28820,0.040930904
22086,0.084924035
38065,0.49890527
12848,0.12649246
25886,0.05944811
16620,0.0434319
52164,0.015757028
39627,0.20487723
17471,0.03097603
40332,0.3659032
51984,0.19333401
29046,0.08853508
35993,0.073516466
38346,0.04913333
49547,0.079219066
46882,0.15304944
49155,0.05132938
51837,0.08087909
11841,0.3587374
13766,0.08252747
19040,0.15065649
42678,0.47807893
31571,0.14244989
43038,0.32602328
54998,0.042402625
45937,0.08572987
50736,0.17649156
49575,0.06255729
14056,0.16979809
28255,0.21882719
23652,0.07641169
45773,0.22843541
24090,0.20460507
14317,0.08208207
49584,0.18052311
54418,0.13969874
47141,0.06152783
18548,0.33731532
26493,0.11475728
19442,0.10959215
47283,0.44513816
30224,0.038214948
34525,0.08182971
48336,0.033942934
29986,0.07245878
43144,0.116315
55745,0.3713942
13094,0.45089436
31460,0.14356825
42165,0.18334597
16425,0.015474926
27519,0.11353568
54169,0.26412076
16285,0.27858078
37026,0.038315
31118,0.052850373
55994,0.41989297
20044,0.040967494
54277,0.022169787
