id,charged_off
57146,0.27474698
20988,0.18749627
10031,0.12072187
33892,0.0731579
35374,0.11891796
54509,0.22416404
27804,0.13061306
17725,0.11339338
49577,0.041394684
55438,0.18079582
21517,0.30459097
45624,0.12721503
14200,0.3709524
21029,0.040286783
35752,0.012259131
48585,0.042914078
39464,0.43521255
22756,0.33721033
21560,0.08597839
43488,0.20873807
38218,0.19050466
18564,0.101114355
34114,0.061135016
36173,0.38927948
42852,0.097120635
46995,0.05125503
36674,0.047164563
27144,0.17555967
17822,0.15915692
11861,0.34191412
33312,0.08224538
48008,0.2082876
34765,0.14909022
49172,0.18824321
56838,0.28761393
24169,0.110165626
35650,0.061185654
48147,0.16291302
11614,0.44344765
48056,0.21007194
35409,0.0111395465
51379,0.3059814
38143,0.23400635
24679,0.16467999
51451,0.06128598
36640,0.033690378
28535,0.048223723
34436,0.028399568
20923,0.1926344
29851,0.070540674
50234,0.1682402
24823,0.14267914
41103,0.14852035
16946,0.09867869
54791,0.53586215
53627,0.23978801
49481,0.30478042
55919,0.19868654
46390,0.29347685
55939,0.037689496
14163,0.3476651
23691,0.024912486
32915,0.26634327
39358,0.05898208
21380,0.02459274
39149,0.06845492
38419,0.350923
29413,0.04621927
43495,0.025765628
25592,0.4716334
30935,0.23274821
37372,0.22678688
15078,0.13587473
38067,0.13911505
36939,0.047247183
49816,0.43488336
20462,0.20856065
21135,0.14128259
22566,0.05786494
54585,0.33726433
44573,0.11712774
12587,0.17451386
32262,0.22219934
26578,0.4041024
47292,0.104213454
12199,0.111790344
39890,0.41390258
38688,0.100139454
34620,0.16919276
10413,0.16576508
10449,0.16264173
37895,0.04901816
52124,0.26584372
30877,0.13426842
14079,0.100554384
55102,0.20076309
46726,0.24538441
32822,0.47161913
42783,0.16002803
54630,0.22005393
22081,0.021167286
34797,0.085169494
42564,0.22290984
32214,0.15994515
36425,0.14283612
53927,0.29071972
41148,0.1876706
13557,0.0124362
47917,0.39212146
56087,0.17405392
40835,0.20906918
15095,0.37764263
23257,0.08487071
41863,0.10429495
36983,0.049758524
44548,0.2532987
29481,0.048581365
12218,0.057094675
43586,0.2362654
46051,0.05219605
25355,0.39204386
11276,0.17557822
23440,0.46478945
42261,0.17697337
28272,0.15302008
42505,0.07190129
55182,0.64339787
16451,0.23822722
53124,0.40818843
15088,0.07528936
36084,0.0
39315,0.39886707
39733,0.19633755
49374,0.12415386
11003,0.08197792
31731,0.01827497
52380,0.14120461
27912,0.09204786
52025,0.25235835
48101,0.11703406
32891,0.026662908
56881,0.03484618
24898,0.12624305
37867,0.03675965
47363,0.017400874
40046,0.24179423
14360,0.13307084
57097,0.115456946
53884,0.11462067
24529,0.09747879
54543,0.09986721
53954,0.052140627
43567,0.12746607
55028,0.29208878
23456,0.10112323
35932,0.14788206
48127,0.13275157
29155,0.37047064
55598,0.05456935
41086,0.059554067
33345,0.09063514
50574,0.15846635
40438,0.20946282
42811,0.16933665
31816,0.38391244
20039,0.017614013
54807,0.08690331
21057,0.12320959
28820,0.06671304
22086,0.111015186
38065,0.5339741
12848,0.2274785
25886,0.06175585
16620,0.055952676
52164,0.014988396
39627,0.19818246
17471,0.04203706
40332,0.3861355
51984,0.27695468
29046,0.09248338
35993,0.1424637
38346,0.04813592
49547,0.15283443
46882,0.20981608
49155,0.07568531
51837,0.11206347
11841,0.30209306
13766,0.092766866
19040,0.12878984
42678,0.4836448
31571,0.1694991
43038,0.43161485
54998,0.0811404
45937,0.11564179
50736,0.2388838
49575,0.1032758
14056,0.13956529
28255,0.18565425
23652,0.086493894
45773,0.3082381
24090,0.37767443
14317,0.09289951
49584,0.21043392
54418,0.11490208
47141,0.16839299
18548,0.4811855
26493,0.24433407
19442,0.2932459
47283,0.5536223
30224,0.099443994
34525,0.17435297
48336,0.036274884
29986,0.17475042
43144,0.1869536
55745,0.35520023
13094,0.40311998
31460,0.24406545
42165,0.2688891
16425,0.082167365
27519,0.20360203
54169,0.24070033
16285,0.4046045
37026,0.0635024
31118,0.080472946
55994,0.47860965
20044,0.10397717
54277,0.0050445553
45389,0.23097903
48819,0.2764104
36088,0.09199087
31764,0.17499527
22865,0.21792075
34519,0.07594284
11186,0.13272595
21260,0.088874646
45193,0.16328181
48219,0.047272593
45615,0.23577817
13417,0.030757355
53114,0.095932305
31006,0.3524452
40200,0.046412405
10594,0.047947716
35969,0.122675315
44371,0.21033731
39240,0.1260574
23218,0.028012281
40069,0.05342366
31656,0.19789024
10389,0.12621085
40531,0.11642279
19582,0.43983704
51487,0.34075114
39347,0.03444666
20482,0.052594654
12420,0.18310986
50554,0.28253868
22115,0.1522585
13746,0.12834089
37546,0.32961145
54028,0.05949244
19610,0.4380132
50939,0.12577869
49592,0.11712877
18338,0.18726449
49512,0.36136603
23488,0.100664526
19603,0.19417457
49099,0.12652417
45540,0.06951339
50897,0.39438254
56313,0.06369104
10382,0.12538137
21079,0.102619916
30779,0.1579926
27024,0.6665352
20245,0.24154523
19223,0.03873446
41091,0.10279724
33099,0.048236284
34682,0.172641
39971,0.27974147
